WORD,WORD_LOWER,WORD_CLASS,EMO_MEAN,EMO_STD,AROUSAL_MEAN,AROUSAL_STD,IMAGE_MEAN,IMAGE_STD,LETTERS,PHONEMES,SYLLABLES,Ftot/1MIL,N,FN,HFN,FHFN,BIGmean(TOKEN),ACCENT
ARSEN,arsen,N,-2,0.816496580927726,3.38888888888889,1.28972814686292,2.88888888888889,2.14734978778752,5,5,2,0.5,1,1,1,1,383185,2
ARSENAL,arsenal,N,-0.9,0.875595035770913,2.28571428571429,1.00711752754369,4.33333333333333,1.32287565553229,7,7,3,3.66666666666667,0,0,0,0,294523.166666667,3
ARZT,arzt,N,0.088235294117647,1.56413684317298,2.77777777777778,1.30859401674224,6.57692307692308,0.70274188280346,4,4,1,180.833333333333,0,0,0,0,45292.3333333333,1
ASCHE,asche,N,-1,1.21395396,2.85714285714286,1.31475147026783,5.09090909,1.54022543,5,3,2,5,3,4,0,0,317814.25,1
ASCHFAHL,aschfahl,A,-1.9,0.57,1.89473684210526,1.28645666861885,4.89,1.36,8,5,2,0.666666666666667,0,0,0,0,171179,1
ASCHGRAU,aschgrau,A,-1.4,0.7,1.63157894736842,1.06513047274811,4.78,1.79,8,5,2,0.666666666666667,0,0,0,0,203576,1
ASKESE,askese,N,-0.4,0.843274042711568,2.625,1.08781125813871,3,1.58113883008419,6,6,3,3.33333333333333,1,0,0,0,124700.4,2
ASKET,asket,N,-0.7,0.823272602348565,2,0.881917103688197,4.44444444444444,1.50923085635624,5,5,2,2.16666666666667,0,0,0,0,51511.5,2
ASOZIAL,asozial,A,-2.4,0.7,2.52631578947368,1.26352333894953,3.33,1.87,7,7,4,0.5,0,0,0,0,58877.6666666667,1
ASYL,asyl,N,-0.3,1.70293863659264,3.38888888888889,1.03690086251908,3,1.22474487139159,4,4,2,3.33333333333333,0,0,0,0,18140.6666666667,2
ATEMNOT,atemnot,N,-2.2,0.788810637746616,4.4375,0.892094912738176,5.22222222222222,1.20185042515466,7,7,3,1.83333333333333,0,0,0,0,72176.1666666667,1
ATLAS,atlas,N,0.95,1.05006265,2.33333333333333,1.23827837473378,5.31818182,1.42716381,5,5,2,4.5,0,0,0,0,59839.5,1
ATMUNG,atmung,N,1.9,0.737864787372622,2.47058823529412,1.12459142907677,4.44444444444444,1.81046341520004,6,5,2,3,1,0,0,0,133923.2,1
ATOMBOMBE,atombombe,N,-2.79411764705882,0.478597177663036,4.42105263157895,1.12129832851051,6.15384615384615,1.1896993802573,9,9,4,48.1666666666667,0,0,0,0,69472.875,2
ATTENTAT,attentat,N,-2.4,0.699205898780101,4.70588235294118,0.587867532097255,4.66666666666667,2,8,7,3,6.83333333333333,0,0,0,0,238284.571428571,1
AUFATMEN,aufatmen,V,1.5,0.85,2.27777777777778,0.894792486988599,4,1.32,8,7,3,4.33333333333333,1,4,0,0,226974,1
AUFBAU,aufbau,N,0.55,0.99868334,2.28571428571429,0.717137165600636,2.72727273,1.69542292,6,4,2,111.833333333333,1,48,0,0,113505.4,1
AUFBAUEN,aufbauen,V,1,0.738548945875996,2.42105263157895,1.07060675806262,3.76923076923077,1.68065921132614,8,6,3,50.8333333333333,3,30.5,0,0,232020.857142857,1
AUFBRUCH,aufbruch,N,0.9,0.994428926011753,3.23809523809524,1.30018313728343,3.11111111111111,1.26929551764398,8,6,2,3,1,14.67,1,14.67,174012.142857143,1
AUFENTHALT,aufenthalt,N,0.764705882352941,1.10258164074585,2.57142857142857,1.39897921969658,2.69230769230769,1.43580585788555,10,9,3,36.3333333333333,0,0,0,0,209730.777777778,1
AUFFORDERN,auffordern,V,-0.117647058823529,0.945954892971405,3,1.01709525543122,2.80769230769231,1.69750948790823,10,9,3,45.5,0,0,0,0,337390.888888889,1
AUFGABE,aufgabe,N,0.411764705882353,1.30541174414316,2.77777777777778,0.942809041582063,3.57692307692308,1.72448431533782,7,6,3,364.333333333333,1,78.67,0,0,138116.666666667,1
AUFGEBEN,aufgeben,V,-1.47058823529412,1.26095908946799,2.21052631578947,0.976328005472037,2.5,1.44913767461894,8,7,3,55.5,5,91.17,0,0,297690.714285714,1
AUFHALTEN,aufhalten,V,-0.411764705882353,1.07640386300512,2.15789473684211,0.958190302064658,2.72,1.45830952361516,9,8,3,33.8333333333333,0,97,0,0,245728.875,1
AUFHÖREN,aufhören,V,-0.558823529411765,1.18554875340591,2.14285714285714,1.15263672879682,3.30769230769231,1.9135146880906,8,7,3,32.3333333333333,0,0,0,0,315819.4,1
AUFLEBEN,aufleben,V,1.8,0.63,2.88888888888889,1.07860961093922,3.33,1.73,8,7,3,1.83333333333333,6,660,5,333,278644,1
AUFNAHME,aufnahme,N,0.676470588235294,1.06516717240504,2.71428571428571,0.902377811277358,2.88461538461538,1.65715233040112,8,6,3,60,1,51.67,0,0,84716.4285714286,1
AUFNEHMEN,aufnehmen,V,1.02941176470588,0.834313149466403,2.36842105263158,1.16478545071564,3.15384615384615,1.80426844327129,9,7,3,139.333333333333,0,104,1,56,222507.125,1
AUFPREIS,aufpreis,N,-1.4,1.07496769977314,2.70588235294118,0.919558717697852,2.22222222222222,1.39443337755679,8,6,2,1.66666666666667,0,0,0,0,196422.714285714,1
AUFSATZ,aufsatz,N,0.1,0.737864787372622,2.38888888888889,1.19503329458363,3.88888888888889,1.90029237516523,7,5,2,18.5,1,0.33,0,0,81127.5,1
AUFSEHER,aufseher,N,-0.9,0.316227766016838,2.57894736842105,0.96123701977563,5.33333333333333,1,8,6,3,1.16666666666667,1,12.67,1,12.67,349365.714285714,1
AUFSTAND,aufstand,N,-1.2,1.22927259430572,3.94444444444444,0.639137490706143,4.66666666666667,0.866025403784439,8,7,2,14.5,1,6.5,0,0,165919.857142857,1
AUFSTIEG,aufstieg,N,1.8,0.421637021355784,3.29411764705882,1.04670350878084,4.22222222222222,1.20185042515466,8,6,2,23.6666666666667,1,1.17,0,0,144963.571428571,1
AUFTRAG,auftrag,N,0.7,0.674948557710553,2.82142857142857,0.944911182523068,3.11111111111111,1.16666666666667,7,6,2,100.333333333333,1,1,0,0,98987.6666666667,1
AUFTRETEN,auftreten,V,0.029411764705882,0.904041233896259,2.71428571428571,1.30930734141595,2.88461538461538,1.50537498522921,9,8,3,88.1666666666667,0,52,0,0,254091.5,1
AUFWIND,aufwind,N,1.3,1.15950180872841,2.61111111111111,1.19503329458363,3.66666666666667,1.5,7,6,2,1.16666666666667,1,25.17,1,25.17,219410,1
AUFZUCHT,aufzucht,N,0.3,1.15950180872841,2.61111111111111,0.916443823180533,3,1.22474487139159,8,6,2,1.66666666666667,0,0,0,0,192758.142857143,1
AUGE,auge,N,1.11764705882353,1.20011882952943,2.05555555555556,0.802365782965103,6.65384615384615,0.845804123532523,4,3,2,301.666666666667,3,6,0,0,185546.333333333,1
AUGUST,august,N,1.5,0.97182531580755,2.21052631578947,1.03166248617468,3.22222222222222,1.56347191994114,6,5,2,195.666666666667,0,0,0,0,115801.8,2
AUSBADEN,ausbaden,V,-1.3,0.48,2.42105263157895,1.1697953037312,2.78,1.48,8,7,3,1,3,179,2,173,334032.714285714,1
AUSBAU,ausbau,N,0.617647058823529,0.817042185118868,1.63157894736842,0.760885910252682,2.84615384615385,1.78196089053172,6,4,2,48,1,111.83,1,111.83,115060.2,1
AUSBILDUNG,ausbildung,N,1.14705882352941,1.41704671425269,3.38095238095238,1.2440333788203,2.96153846153846,1.42774701486697,10,8,3,71.3333333333333,0,0,0,0,116450.777777778,1
AUSBLICK,ausblick,N,1,0.666666666666667,2.22222222222222,0.87820375202191,5,0.866025403784439,8,6,2,5.33333333333333,0,0,0,0,120036.428571429,1
AUSBRUCH,ausbruch,N,-0.7,0.823272602348565,3.47619047619048,1.20909253653505,4.22222222222222,1.7873008824606,8,6,2,14.6666666666667,1,3,0,0,175122.714285714,1
AUSDAUER,ausdauer,N,1.6,0.699205898780101,2.23529411764706,0.970142500145332,3.22222222222222,1.64147630029935,8,6,3,4.83333333333333,0,0,0,0,307443,1
AUSFALL,ausfall,N,-1.2,0.632455532033676,3.05555555555556,0.998364675929488,3.11111111111111,1.26929551764398,7,5,2,8.16666666666667,0,0,0,0,107396,1
AUSFLUG,ausflug,N,1.5,0.52704627669473,2.6875,1.19547758936195,4.66666666666667,1.11803398874989,7,6,2,9.83333333333333,1,0.67,0,0,63297.8333333333,1
AUSGABE,ausgabe,N,-0.264705882352941,1.02421658248787,2.33333333333333,0.970142500145332,3.07692307692308,1.57284651312395,7,6,3,78.6666666666667,1,364.33,1,364.33,139510.333333333,1
AUSGEBEN,ausgeben,V,-0.323529411764706,1.14734445001818,2.5,0.707106781186548,3.96153846153846,2.00959238117125,8,7,3,31.3333333333333,4,130.5,2,126.17,298885.285714286,1
AUSKUNFT,auskunft,N,0.5,0.849836585598797,2.11764705882353,0.857492925712544,2.77777777777778,1.092906420717,8,7,2,65.6666666666667,0,0,0,0,112881.857142857,1
AUSLÖSEN,auslösen,V,0.264705882352941,0.931236503808219,2.15789473684211,0.958190302064658,2.15384615384615,1.43366126242729,8,7,3,41,4,30,0,0,335508.6,1
AUSMAß,ausmaß,N,-0.411764705882353,0.89163272296163,2.5625,1.09354164682162,1.65384615384615,1.23100959191414,6,5,2,32.6666666666667,1,0,0,0,86652.1666666667,1
AUSNAHME,ausnahme,N,0.205882352941176,1.27396807354283,2.94444444444444,0.802365782965103,1.34615384615385,0.689481410470664,8,6,3,51.6666666666667,1,60,1,60,85032.5714285714,1
AUSREDEN,ausreden,V,0.3,1.34,2.26315789473684,0.933458638205125,3.11,1.27,8,7,3,6.16666666666667,1,1,0,0,368235.428571429,1
AUSSAGE,aussage,N,0,0.471404520791032,2.22222222222222,0.942809041582063,2.33333333333333,1.22474487139159,7,6,3,53.3333333333333,1,5,0,0,136706.166666667,1
AUSSETZEN,aussetzen,V,-0.676470588235294,1.2485285456936,2.05263157894737,1.0787690624311,2.57692307692308,1.60432108813858,9,7,3,37.6666666666667,0,106,1,57,243787.75,1
AUSSICHT,aussicht,N,1.47058823529412,0.861123090404092,2.22222222222222,0.942809041582063,4.80769230769231,2.13577584534016,8,6,2,58,1,8.17,0,0,247341.857142857,1
AUSSTIEG,ausstieg,N,-0.5,0.52704627669473,2.88235294117647,0.992619825334483,2.33333333333333,0.707106781186547,8,6,2,1.16666666666667,1,23.67,1,23.67,155988,1
AUSWAHL,auswahl,N,0.705882352941176,1.11544017034467,2.23809523809524,1.09108945117996,2.80769230769231,1.62528104078601,7,5,2,33.6666666666667,0,0,0,0,79933.3333333333,1
AUSWIRKUNG,auswirkung,N,-0.411764705882353,1.01854462596403,2.57894736842105,1.01739260823845,2,1.2,10,8,3,37.3333333333333,0,0,0,0,123806.666666667,1
AUSWURF,auswurf,N,-0.9,1.10050493461461,2.36842105263158,1.06513047274811,3.22222222222222,1.39443337755679,7,6,2,0.833333333333333,1,0,0,0,70249.6666666667,1
AUTARK,autark,A,0.6,1.07,3,1.37436854187255,2,1.22,6,5,2,1,0,0,0,0,96922.4,2
AUTONOM,autonom,A,0.8,1.4,2.94736842105263,1.223550580643,2.67,1.41,7,6,3,4.83333333333333,0,0,0,0,85160.6666666667,3
AUTORITÄT,autorität,N,-0.970588235294118,1.5856419045782,3.63157894736842,0.683985568056769,4.03846153846154,1.77720610466584,9,8,4,32,0,54,1,54,118912.166666667,4
AVERSION,aversion,N,-1.7,0.674948557710553,3.83333333333333,0.785905247993376,3.22222222222222,1.48136573621926,8,8,4,0.5,0,0,0,0,285024.428571429,4
BABY,baby,N,1.9,1.19721899973786,2.83333333333333,1.09812674721144,6.77777777777778,0.440958551844098,4,4,2,13.1666666666667,0,0,0,0,49942.6666666667,1
BACH,bach,N,1,0.816496580927726,1.77777777777778,0.548318880553316,6.22222222222222,0.833333333333333,4,3,1,11.6666666666667,6,3702.17,5,3701.33,286341,1
BAD,bad,N,1.2,1.03279555898864,2.33333333333333,1.27801930084539,5.88888888888889,1.16666666666667,3,3,1,154.333333333333,6,215.5,0,0,23772.5,1
BAGGER,bagger,N,0.36,0.85,2.45,1.06,5.41,1.47,6,5,2,3.83,0,0,0,0,380023.8,1
BAHRE,bahre,N,-1.6,1.07496769977314,2.78947368421053,1.31567250942124,6,1.1180339887499,5,4,2,2.66666666666667,1,1.33,0,0,106983.25,1
BAKTERIE,bakterie,N,-1.7,0.483045891539648,3.5,1.29478592370913,4,2.06155281280883,8,8,4,1.5,1,10.17,1,10.17,316250.142857143,2
BALANCE,balance,N,0.9,1.10050493461461,3,0.894427190999916,4,1.3228756555323,7,6,3,1.5,0,0,0,0,85783.5,2
BALKEN,balken,N,0.3,0.97872097,2.11111111111111,0.900254139862666,4.95454545,1.58796884,6,6,2,5.16666666666667,9,21.83,1,15,259717.4,1
BALKON,balkon,N,1.35,0.8127277,2.05555555555556,0.937595311059234,5.31818182,1.42716381,6,6,2,15,3,12.17,0,0,76822.4,2
BALL,ball,N,1.5,1.3,3.18,1.26,6.73,0.77,4,3,1,60.83,5,592,2,535.33,104257,1
BALLAST,ballast,N,-1.1,0.316227766016838,2.94444444444444,0.872604096080653,4,1.6583123951777,7,6,2,3.5,0,0,0,0,111787.166666667,1
BALLON,ballon,N,1.35,0.8127277,2.27777777777778,1.07405529245092,5.68181818,1.24924219,6,5,2,4,3,16.83,1,15,94999.2,2
BALSAM,balsam,N,1.3,0.7326951,1.31578947368421,0.671038298207203,3.09090909,1.63034004,6,6,2,0.5,0,0,0,0,66765.8,1
BALTIKUM,baltikum,N,0,1.33333333333333,2.05555555555556,1.1617543641469,3.77777777777778,1.64147630029935,8,8,3,0.833333333333333,0,0,0,0,63146.5714285714,1
BANANE,banane,N,1.32,1.32,1.95,0.84,6.23,1.54,6,6,3,5.67,0,0,0,0,152127.8,2
BANDIT,bandit,N,-0.95,1.19097483,2.57894736842105,1.30451308386114,4.54545455,1.29935049,6,6,2,7.5,0,0,0,0,175648.8,2
BANK,bank,N,-0.235294117647059,1.1562432251572,2.27777777777778,1.01781516613691,6.34615384615385,1.16420986741421,4,4,1,228.333333333333,9,195.17,0,0,99166.3333333333,1
BANKROTT,bankrott,A,-2.3,0.67,2.78947368421053,1.35724178507659,2.67,1.8,8,7,2,1.5,0,0,0,0,61131.4285714286,2
BANNER,banner,N,0,0.471404520791032,2.8125,0.981070843517429,5.33333333333333,1.3228756555323,6,5,2,6,2,13,1,12.67,408171.2,1
BAR,bar,N,0.823529411764706,1.424261387214,3.15789473684211,1.25888654041475,6.23076923076923,1.03180200843737,3,3,1,40.3333333333333,10,664.67,3,644,63944,1
BARBAR,barbar,N,-1.05,1.27630222,3.75,0.966545666958261,3.95454545,1.75871362,6,6,2,2.33333333333333,0,0,0,0,58112.8,2
BARGELD,bargeld,N,1.8,0.918936583472681,2.94117647058824,0.966345450349804,5.77777777777778,1.48136573621926,7,7,2,5,0,0,0,0,104964.333333333,1
BARRIERE,barriere,N,-1.3,0.483045891539648,3.33333333333333,0.840168050416806,5.22222222222222,0.666666666666667,8,7,3,4.66666666666667,1,17,1,17,322422.142857143,3
BARSCH,barsch,N,-1.3,0.67,2.94736842105263,1.223550580643,3.33,1.5,6,4,1,1.83333333333333,6,72,4,33,240478.6,1
BASIS,basis,N,0.35,0.58714295,1.72222222222222,0.574513149960142,2.36363636,1.49747262,5,5,2,54.6666666666667,0,0,0,0,97669.75,1
BASTARD,bastard,N,-1.5,0.849836585598797,3.83333333333333,0.857492925712544,3,1.5,7,7,2,1,0,0,0,0,94066,1
BATTERIE,batterie,N,-0.14,0.71,1.91,1.11,5.36,1.65,8,6,3,10.17,1,1.5,0,0,326160.142857143,3
BAUEN,bauen,V,0.911764705882353,0.830029099848533,2.33333333333333,0.856348838577675,5.34615384615385,1.44061952485194,5,4,2,138.333333333333,6,181,1,153.17,327972.5,1
BAUER,bauer,N,0.15,0.98808693,1.83333333333333,0.707106781186548,5.18181818,1.50036071,5,4,2,153.166666666667,8,362.17,0,0,441308.25,1
BAUM,baum,N,1.5,1.26929551764398,1.5,0.618346942400842,6.66666666666667,0.5,4,3,1,63.5,4,493.5,2,489.5,100553,1
BAZILLE,bazille,N,-1.7,0.674948557710553,3.5,0.966091783079296,3,1.6583123951777,7,6,3,1.5,0,0,0,0,68501,2
BEACHTEN,beachten,V,0.7,0.82,2.89473684210526,1.28645666861885,2.56,0.88,8,7,3,37.8333333333333,1,11,0,0,374482,2
BEAMTE,beamte,N,-1.41176470588235,1.10419714584779,2.33333333333333,1.02899151085505,5,1.62480768092719,6,6,3,74.5,0,0,0,0,139352.2,2
BEANTRAGEN,beantragen,V,-0.852941176470588,1.15816869397669,2.66666666666667,1.19721899973786,2.61538461538462,1.49871740036401,10,10,4,33.8333333333333,0,0,0,0,256570.888888889,2
BEBEN,beben,V,-1.2,0.63,4,1.07605517369794,4.78,1.2,5,5,2,5.33333333333333,8,17823,8,10290,456158,1
BECHER,becher,N,0.55,0.94451324,1.71428571428571,0.956182887467515,5.18181818,1.73579579,6,5,2,4.83333333333333,1,0.67,0,0,574959.4,1
BEDARF,bedarf,N,-0.264705882352941,0.931236503808219,2.35294117647059,0.861769724940212,1.88461538461538,1.2434443478314,6,6,2,39.8333333333333,0,0,0,0,128373.8,2
BEDAUERN,bedauern,V,-1,1.15470053837925,2.52631578947368,1.0733344230135,2.76923076923077,1.72760394321597,8,7,3,42.8333333333333,1,0.33,0,0,329163.428571429,2
BEDENKEN,bedenken,N,0.176470588235294,1.11384097214546,2.72222222222222,0.894792486988599,2.03846153846154,1.21592003785674,8,8,3,72.6666666666667,4,85.17,0,0,503071,2
BEDEUTEN,bedeuten,V,1.02941176470588,0.968763476704604,2.63157894736842,1.211542924254,1.84615384615385,1.22285919687616,8,7,3,217.5,0,0,0,0,395848,2
BEDEUTUNG,bedeutung,N,0.941176470588235,1.07142432729827,2.85714285714286,0.963624111659432,1.80769230769231,1.09614709849475,9,7,3,180.666666666667,0,0,0,0,261038.125,2
BEDIENEN,bedienen,V,-0.5,1.46163047189214,2.21428571428571,1.03125751560513,4.07692307692308,1.83135090953267,8,7,3,34.3333333333333,1,0.17,0,0,434321.142857143,2
BEDINGUNG,bedingung,N,-0.911764705882353,0.965076447241154,2.57894736842105,0.96123701977563,1.61538461538462,1.09825035677383,9,7,3,130.5,0,0,0,0,232848.75,2
BEDROHEN,bedrohen,V,-2.02941176470588,0.968763476704604,4,0.840168050416806,4.46153846153846,1.58065225095893,8,7,3,46.3333333333333,0,0,0,0,251721.714285714,2
BEDÜRFEN,bedürfen,V,-0.294117647058823,1.08793414920779,2.31578947368421,0.88522637273985,1.76923076923077,1.27460401090511,8,8,3,60.6666666666667,0,0,0,0,309885.4,2
BED√úRFNIS,bedürfnis,N,0.382352941176471,1.15508640323159,3.47619047619048,1.07791686224159,2.23076923076923,1.39449466998457,9,,3,41.5,0,0,0,0,118662.666666667,
BEENDEN,beenden,V,-0.558823529411765,1.3749088448151,2.66666666666667,1.27801930084539,3.57692307692308,1.77026725492118,7,7,3,65.8333333333333,4,11,0,0,616660.166666667,2
BEFALLEN,befallen,V,-1.4,0.97,3.33333333333333,1.12444111277201,2.89,1.05,8,7,3,6.66666666666667,3,407,2,358,273823.857142857,2
BEFANGEN,befangen,A,-1.2,0.42,2.63157894736842,1.25656172487509,2.56,1.33,8,7,3,5.66666666666667,2,12,1,10,314939.857142857,2
BEFEHL,befehl,N,-2,0.72547625,3.75,0.856348838577675,2.68181818,1.24924219,6,5,2,33.3333333333333,0,0,0,0,122295.2,2
BEFINDEN,befinden,N,0.323529411764706,0.94454055643212,2.27777777777778,0.826442094733631,2.19230769230769,1.29674147829799,8,8,3,156.5,0,0,0,0,467183.857142857,2
BEFREIEN,befreien,V,1.94117647058824,0.776205864234492,3.22222222222222,1.06027496741928,4.07692307692308,1.74179394701157,8,7,3,51.1666666666667,1,2.33,0,0,374238.571428571,2
BEFREIER,befreier,N,1.3,1.25166555703457,2.83333333333333,1.20049009599756,3.66666666666667,1.11803398874989,8,7,3,2.33333333333333,1,51.17,1,51.17,439001.857142857,2
BEFREIUNG,befreiung,N,2.20588235294118,1.00843147826008,3.38095238095238,1.2440333788203,4.07692307692308,1.80937728344482,9,7,3,41.6666666666667,0,0,0,0,234401.25,2
BEFUGNIS,befugnis,N,0.7,1.15950180872841,2.76190476190476,1.17918454470714,2.88888888888889,1.76383420737639,8,8,3,9.16666666666667,0,0,0,0,97770.2857142857,2
BEFUND,befund,N,-0.15,0.87509398,2.9,1.02083557106808,2.18181818,1.00647256,6,6,2,8.5,0,0,0,0,220804.2,2
BEFÜRCHTEN,befürchten,V,-1.41176470588235,0.856973075452147,3.0952380952381,1.26114082896249,2.76923076923077,1.27460401090511,10,9,3,40.5,0,0,0,0,371095.285714286,2
BEGABUNG,begabung,N,2.2,0.788810637746616,2.625,0.885061203156784,3,1.1180339887499,8,7,3,18.1666666666667,0,0,0,0,168734.428571429,2
BEGEGNEN,begegnen,V,1.38235294117647,0.853325256200633,3.14285714285714,1.27615493909299,4,1.78885438199983,8,8,3,61.1666666666667,1,0.67,0,0,292417.857142857,2
BEGEGNUNG,begegnung,N,1.55882352941176,0.92740029180919,2.78571428571429,1.03125751560513,4.84615384615385,1.56696669249369,9,8,3,73.6666666666667,0,0,0,0,181592,2
BEGEISTERN,begeistern,V,2.14705882352941,0.783633840792329,3.5,1.13714706536836,4.23076923076923,1.92473774437334,10,9,3,36.8333333333333,0,0,0,0,395422.777777778,2
BEGIERDE,begierde,N,0.2,1.3984117975602,3.72222222222222,1.12749360533236,3.66666666666667,1.58113883008419,8,7,3,1,0,0,0,0,466493.428571429,2
BEGINN,beginn,N,1.3,0.948683298050514,2.78947368421053,1.65257198089729,2.22222222222222,0.97182531580755,6,5,2,118.5,0,0,0,0,226352.6,2
BEGLEITEN,begleiten,V,1.23529411764706,0.740958573634948,2.76190476190476,0.995226703056239,3.73076923076923,1.71015069061629,9,8,3,39.5,0,49,0,0,347761.625,2
BEGNADET,begnadet,A,1.7,1.42,2.41176470588235,0.870260272089029,2.22,0.83,8,8,3,0.5,1,2,1,2,222584.571428571,2
BEGRABEN,begraben,V,-2.1,0.88,3.55555555555556,1.19912822364084,5.89,0.6,8,8,3,14.1666666666667,0,0,0,0,301322.571428571,2
BEGREIFEN,begreifen,V,1.08823529411765,0.965076447241154,2.9047619047619,0.943650459903555,1.92307692307692,1.12864793175115,9,8,3,75.6666666666667,0,0,0,0,307334.5,2
BEGRÜNDEN,begründen,V,0.382352941176471,0.817042185118868,2.52380952380952,1.16700675315302,2.23076923076923,1.36550920341658,9,9,3,90.3333333333333,0,53,0,0,461840.666666667,2
BEGRÜßEN,begrüßen,V,1.5,0.82572282384477,2.38095238095238,1.35927151357595,4.73076923076923,2.05051588255624,8,8,3,103,1,0.5,0,0,307192.4,2
BEHANDELN,behandeln,V,0.382352941176471,1.12854709176198,2.42105263157895,0.96123701977563,2.92307692307692,1.57284651312395,9,9,3,94.6666666666667,0,0,0,0,282662.875,2
BEHANDLUNG,behandlung,N,-0.441176470588235,1.25989841992142,2.83333333333333,0.949894125981792,3.26923076923077,1.77893658813781,10,9,3,39.6666666666667,0,0,0,0,198376.111111111,2
BEHAUPTEN,behaupten,V,-0.323529411764706,1.00666229886552,2.38095238095238,1.2440333788203,2.15384615384615,1.54122828139916,9,8,3,127.666666666667,0,0,0,0,269284,2
BEHÖRDE,behörde,N,-1.52941176470588,1.13445472465041,3.05555555555556,1.10996673093875,4.30769230769231,1.76111852569282,7,7,3,69.3333333333333,0,0,0,0,374042,2
BEHUTSAM,behutsam,A,1.2,0.63,1.68421052631579,1.10818327700728,3.56,1.33,8,8,3,12.8333333333333,0,0,0,0,98495.5714285714,2
BEICHTE,beichte,N,-0.2,0.918936583472681,2.82352941176471,0.808957208204416,4.44444444444444,1.87823794493077,7,5,2,3.16666666666667,1,1.17,0,0,407780.666666667,1
BEIFALL,beifall,N,1.7,0.674948557710553,2.94117647058824,0.966345450349803,5.33333333333333,1.6583123951777,7,5,2,65.3333333333333,0,0,0,0,222178.5,1
BEIHILFE,beihilfe,N,0.5,1.17851130197758,3.19047619047619,1.03048763306736,2.22222222222222,1.39443337755679,8,7,3,8,0,0,0,0,171092,1
BEIL,beil,N,-1.64,1.22,3.59,0.96,5.59,1.37,4,3,1,2.67,9,1345.5,6,1344.17,348735,1
BEILEID,beileid,N,-2,0.816496580927726,3.1875,0.981070843517429,3.44444444444444,1.33333333333333,7,5,2,4.16666666666667,0,0,0,0,311353.5,1
BEISPIEL,beispiel,N,0.303030303030303,0.529436521504732,1.94444444444444,0.872604096080652,2.69230769230769,1.87123981935466,8,6,2,358.166666666667,0,0,0,0,234186,1
BEITRAGEN,beitragen,V,1.08823529411765,0.865768079338472,2.33333333333333,0.730296743340221,2.23076923076923,1.1766968108291,9,8,3,69.5,0,0,0,0,349320.875,1
BEJUBELN,bejubeln,V,2.2,0.63,3,0.970142500145332,4.78,1.64,8,8,3,1.33333333333333,0,0,0,0,130443.714285714,2
BEKENNEN,bekennen,V,0.382352941176471,1.18102949139153,2.76190476190476,1.26114082896249,2.38461538461538,1.6267002938937,8,7,3,151.833333333333,1,19,0,0,401093,2
BEKOMMEN,bekommen,V,1.02941176470588,0.936961372304499,2.10526315789474,1.24252148839479,3.11538461538462,1.75104364484551,8,7,3,253.833333333333,1,3,0,0,239018.857142857,2
BELASTUNG,belastung,N,-1.64705882352941,0.812118551622534,3.59259259259259,1.21716123890037,3.15384615384615,1.56696669249369,9,8,3,30,0,48,0,0,185969.125,2
BELEG,beleg,N,-0.3,1.12857619,1.94444444444444,0.802365782965103,3.18181818,1.70814195,5,5,2,2.5,1,1,0,0,187524.5,2
BELEGEN,belegen,V,-0.058823529411765,0.776205864234492,2.28571428571429,1.0555973258235,1.96153846153846,0.999230473144979,7,7,3,37.6666666666667,6,170.5,2,156.83,349331.333333333,2
